area,promotion_bureau,commune,type,april,may,june,july,august,september,october,november,december,january,february,march,sum,previous_year,comparison_with_previous_year
釧路・根室,釧路,厚岸町,入込総数,27,80.7,42.9,58.1,63.7,47.9,62.1,19.9,12.6,11.3,11.4,7.6,445.2,430.2,103.50000000000,
釧路・根室,釧路,厚岸町,内道外客,8.2,14.6,11.6,22.2,23.9,12,11,5.4,3.4,3.2,3.1,2.1,120.7,116.1,104.00000000000,
釧路・根室,釧路,厚岸町,内道内客,18.8,66.1,31.3,35.9,39.8,35.9,51.1,14.5,9.2,8.1,8.3,5.5,324.5,314.1,103.30000000000,
釧路・根室,釧路,厚岸町,内日帰客,25.8,78.8,40.8,55.1,60.4,44.5,60.6,19,11.8,10.7,10.7,7.3,425.5,406.7,104.60000000000,
釧路・根室,釧路,厚岸町,内宿泊客,1.2,1.9,2.1,3,3.3,3.4,1.5,0.9,0.8,0.6,0.7,0.3,19.7,23.5,83.80000000000,
釧路・根室,釧路,厚岸町,宿泊客延数,1.9,2.7,2.9,3.9,4.6,4.4,2.8,1.8,1.8,2,2.2,1.3,32.3,30.5,105.90000000000,
釧路・根室,釧路,浜中町,入込総数,29,47.2,39.8,54,38.5,43.2,24,8.6,6.5,6.4,5.1,3,305.3,304.7,100.20000000000,
釧路・根室,釧路,浜中町,内道外客,8.6,13.4,12.4,21.8,14.9,15.4,4.4,2.3,1.8,1.7,1.4,0.8,98.9,100,98.90000000000,
釧路・根室,釧路,浜中町,内道内客,20.4,33.8,27.4,32.2,23.6,27.8,19.6,6.3,4.7,4.7,3.7,2.2,206.4,204.7,100.80000000000,
釧路・根室,釧路,浜中町,内日帰客,28.7,46.7,38.9,52.1,35.7,41.6,23.5,8.3,6.3,6.2,4.9,2.9,295.8,295.9,100.00000000000,
釧路・根室,釧路,浜中町,内宿泊客,0.3,0.5,0.9,1.9,2.8,1.6,0.5,0.3,0.2,0.2,0.2,0.1,9.5,8.8,108.00000000000,
釧路・根室,釧路,浜中町,宿泊客延数,0.4,0.6,1,2,2.9,1.7,0.6,0.3,0.2,0.2,0.2,0.1,10.2,9.3,109.70000000000,
釧路・根室,釧路,標茶町,入込総数,7,5.8,15.2,21.7,28.1,27.4,6.9,2.1,1.5,3.9,9.2,0.7,129.5,108,119.90000000000,
釧路・根室,釧路,標茶町,内道外客,3.6,3,7.9,11.3,14.6,14.2,3.6,1.1,0.8,2,4.8,0.4,67.3,53.2,126.50000000000,
釧路・根室,釧路,標茶町,内道内客,3.4,2.8,7.3,10.4,13.5,13.2,3.3,1,0.7,1.9,4.4,0.3,62.2,54.8,113.50000000000,
釧路・根室,釧路,標茶町,内日帰客,6.6,4.7,14.2,19.7,25.1,25.6,6,1.7,1.1,3.5,8.8,0.3,117.3,92.7,126.50000000000,
釧路・根室,釧路,標茶町,内宿泊客,0.4,1.1,1,2,3,1.8,0.9,0.4,0.4,0.4,0.4,0.4,12.2,15.3,79.70000000000,
釧路・根室,釧路,標茶町,宿泊客延数,0.8,1.9,1.6,3.8,4.6,2.8,1.4,0.7,0.7,0.7,0.8,0.8,20.6,21.3,96.70000000000,
釧路・根室,釧路,弟子屈町,入込総数,39.3,85.7,86.5,121.4,158.2,115.6,88.8,52.4,26.8,41.3,48,23.5,887.5,880.9,100.70000000000,
釧路・根室,釧路,弟子屈町,内道外客,16,50.9,65.2,92,120.5,83.8,50.8,17.5,11.1,17.5,28.2,5.5,559,491.2,113.80000000000,
釧路・根室,釧路,弟子屈町,内道内客,23.3,34.8,21.3,29.4,37.7,31.8,38,34.9,15.7,23.8,19.8,18,328.5,389.7,84.30000000000,
釧路・根室,釧路,弟子屈町,内日帰客,29.1,67.6,65.5,97.1,128.3,93.8,71.5,43.8,20.9,31.8,38.7,20.4,708.5,710.3,99.70000000000,
釧路・根室,釧路,弟子屈町,内宿泊客,10.2,18.1,21,24.3,29.9,21.8,17.3,8.6,5.9,9.5,9.3,3.1,179,170.6,104.90000000000,
釧路・根室,釧路,弟子屈町,宿泊客延数,12.3,20.4,24.3,28.1,35.1,25,20,10.3,7.4,11.1,11.9,5.3,211.2,188.2,112.20000000000,
釧路・根室,釧路,鶴居村,入込総数,26.4,55.3,36.8,40.5,67.5,39.9,24.5,14.7,11.5,12.7,12,12.3,354.1,346.2,102.30000000000,
釧路・根室,釧路,鶴居村,内道外客,5,10.8,6.8,7.9,13.3,7.9,17.3,9,7.8,6.5,7.2,5.8,105.3,85.4,123.30000000000,
釧路・根室,釧路,鶴居村,内道内客,21.4,44.5,30,32.6,54.2,32,7.2,5.7,3.7,6.2,4.8,6.5,248.8,260.8,95.40000000000,
釧路・根室,釧路,鶴居村,内日帰客,25.7,54.5,35.9,39.4,66,38.7,23,13.4,10.4,11.6,11.2,12,341.8,331.8,103.00000000000,
釧路・根室,釧路,鶴居村,内宿泊客,0.7,0.8,0.9,1.1,1.5,1.2,1.5,1.3,1.1,1.1,0.8,0.3,12.3,14.4,85.40000000000,
釧路・根室,釧路,鶴居村,宿泊客延数,0.8,0.9,1,1.3,2.1,1.4,1.5,1.3,1.2,1.6,1.5,0.3,14.9,17.7,84.20000000000,
釧路・根室,釧路,白糠町,入込総数,49.5,71.6,54.1,65.7,93.8,73.8,45.9,38.1,30.9,32.2,29.5,27.7,612.8,613.6,99.90000000000,
釧路・根室,釧路,白糠町,内道外客,0.5,0.4,0.8,1.2,1.4,1.2,1,0.9,1.1,0.6,0.5,0.5,10.1,9.5,106.30000000000,
釧路・根室,釧路,白糠町,内道内客,49,71.2,53.3,64.5,92.4,72.6,44.9,37.2,29.8,31.6,29,27.2,602.7,604.1,99.80000000000,
釧路・根室,釧路,白糠町,内日帰客,49,71.2,53.3,64.5,92.4,72.6,44.9,37.2,29.8,31.6,29,27.2,602.7,604.1,99.80000000000,
釧路・根室,釧路,白糠町,内宿泊客,0.5,0.4,0.8,1.2,1.4,1.2,1,0.9,1.1,0.6,0.5,0.5,10.1,9.5,106.30000000000,
釧路・根室,釧路,白糠町,宿泊客延数,0.5,0.4,0.8,1.2,1.4,1.2,1,0.9,1.1,0.6,0.5,0.5,10.1,9.5,106.30000000000,
釧路・根室,根室,根室市,入込総数,18.3,34,28.8,41,58.6,127.5,28.7,10.8,8.3,30,10.6,3.9,400.5,370.2,108.20000000000,
釧路・根室,根室,根室市,内道外客,4.6,11.5,12.9,19.1,29.7,59.5,11.3,3.3,2.1,7.6,3.6,0.5,165.7,160.8,103.00000000000,
釧路・根室,根室,根室市,内道内客,13.7,22.5,15.9,21.9,28.9,68,17.4,7.5,6.2,22.4,7,3.4,234.8,209.4,112.10000000000,
釧路・根室,根室,根室市,内日帰客,14.2,28.5,22.4,29.6,42.9,117.5,23.1,7,4.9,27.2,7,1.3,325.6,299.1,108.90000000000,
釧路・根室,根室,根室市,内宿泊客,4.1,5.5,6.4,11.4,15.7,10,5.6,3.8,3.4,2.8,3.6,2.6,74.9,71.1,105.30000000000,
釧路・根室,根室,根室市,宿泊客延数,5.4,7.3,8.3,14.5,20.3,12.5,8.1,6.2,5.7,5.1,5.9,4.6,103.9,95.4,108.90000000000,
釧路・根室,根室,別海町,入込総数,20.9,30.4,58.9,43.6,51.6,60.1,18.5,8.4,5.2,6.5,16.7,1.6,322.4,259.2,124.40000000000,
釧路・根室,根室,別海町,内道外客,7.9,15.1,23.3,24.6,28.4,23.4,10.7,5,3.1,4,10.4,1.1,157,101.9,154.10000000000,
釧路・根室,根室,別海町,内道内客,13,15.3,35.6,19,23.2,36.7,7.8,3.4,2.1,2.5,6.3,0.5,165.4,157.3,105.10000000000,
釧路・根室,根室,別海町,内日帰客,19.9,25.3,55.2,39.6,46.3,56.8,16.9,7.7,4.5,5.9,15.7,1.2,295,247.8,119.00000000000,
釧路・根室,根室,別海町,内宿泊客,1,5.1,3.7,4,5.3,3.3,1.6,0.7,0.7,0.6,1,0.4,27.4,11.4,240.40000000000,
釧路・根室,根室,別海町,宿泊客延数,1.3,5.5,4.5,5,6.7,4.3,2.3,1.3,1.4,1.4,1.4,0.8,35.9,19.2,187.00000000000,
釧路・根室,根室,中標津町,入込総数,15,29.2,25,52.2,72.4,44.3,17.4,8.5,4.5,6.2,25.6,1.7,302,298.9,101.00000000000,
釧路・根室,根室,中標津町,内道外客,5.9,10.6,10.6,16.1,22.3,15.3,7.3,2.7,1.3,1.6,3,0.6,97.3,96.5,100.80000000000,
釧路・根室,根室,中標津町,内道内客,9.1,18.6,14.4,36.1,50.1,29,10.1,5.8,3.2,4.6,22.6,1.1,204.7,202.4,101.10000000000,
釧路・根室,根室,中標津町,内日帰客,11.5,25,20.6,47.1,66.8,39.3,12,4.5,0.7,2.4,22.2,0.6,252.7,247.9,101.90000000000,
釧路・根室,根室,中標津町,内宿泊客,3.5,4.2,4.4,5.1,5.6,5,5.4,4,3.8,3.8,3.4,1.1,49.3,51,96.70000000000,
釧路・根室,根室,中標津町,宿泊客延数,4.4,5.3,5.9,6.5,7.1,6.3,6.7,4.9,4.7,4.8,4.9,1.7,63.2,64.4,98.10000000000,
釧路・根室,根室,標津町,入込総数,12,42.1,38.2,46.1,88.7,58.8,28.2,11.9,5.2,6.6,35.5,1.9,375.2,299.6,125.20000000000,
釧路・根室,根室,標津町,内道外客,5,28.8,16.7,22.3,58.9,32.6,14.4,4.9,1.7,2.1,23.5,0.8,211.7,119,177.90000000000,
釧路・根室,根室,標津町,内道内客,7,13.3,21.5,23.8,29.8,26.2,13.8,7,3.5,4.5,12,1.1,163.5,180.6,90.50000000000,
釧路・根室,根室,標津町,内日帰客,11.7,41.6,37.4,45.1,87.5,57.5,27.5,11.6,5.1,6.4,35,1.8,368.2,292.5,125.90000000000,
釧路・根室,根室,標津町,内宿泊客,0.3,0.5,0.8,1,1.2,1.3,0.7,0.3,0.1,0.2,0.5,0.1,7,7.1,98.60000000000,
釧路・根室,根室,標津町,宿泊客延数,0.5,0.8,1.2,1.6,2,2.2,1.3,0.7,0.5,0.8,1,0.5,13.1,12.7,103.10000000000,
釧路・根室,根室,羅臼町,入込総数,15.5,55.4,56.5,85.7,162.1,84.6,61.3,6.3,6.1,4,7.9,1.2,546.6,508.8,107.40000000000,
釧路・根室,根室,羅臼町,内道外客,3.2,13.8,16.1,28.6,55.4,28.1,22,2.7,2.2,0.7,2.9,0.4,176.1,350.6,50.20000000000,
釧路・根室,根室,羅臼町,内道内客,12.3,41.6,40.4,57.1,106.7,56.5,39.3,3.6,3.9,3.3,5,0.8,370.5,158.2,234.20000000000,
釧路・根室,根室,羅臼町,内日帰客,13.9,52.7,52.6,80.1,154.4,80.4,59.1,5,5,2.9,5,0.2,511.3,459.8,111.20000000000,
釧路・根室,根室,羅臼町,内宿泊客,1.6,2.7,3.9,5.6,7.7,4.2,2.2,1.3,1.1,1.1,2.9,1,35.3,49,72.00000000000,
釧路・根室,根室,羅臼町,宿泊客延数,1.6,2.8,4.2,5.9,8,4.4,2.4,1.4,1.1,1.2,3.5,1,37.5,50.5,74.30000000000,
